customer_id,total_product_A,total_product_B,total_purchases
C049452,3,6,2
C049453,6,8,3
C049454,6,0,1
C049455,10,12,6
C049456,0,9,2
C049457,10,0,3
C049458,7,5,2
C049459,8,0,1
C049460,3,0,2
C049461,6,0,2
C049462,9,10,5
C049463,3,0,1
C049464,0,16,2
C049465,9,0,2
C049466,13,2,5
C049467,22,3,5
C049468,4,5,2
C049469,8,0,2
C049470,16,5,5
C049471,6,0,1
C049472,5,0,1
C049473,7,1,3
C049474,11,0,4
C049475,0,6,2
C049476,0,3,1
C049477,1,22,6
C049478,24,6,6
C049479,13,6,3
C049480,9,8,3
C049481,8,3,3
C049482,8,4,2
C049483,10,9,4
C049484,22,6,6
C049485,9,13,4
C049486,11,0,3
C049487,7,5,3
C049488,2,3,2
C049489,8,7,4
C049490,8,0,1
C049491,8,14,6
C049492,7,0,1
C049493,7,0,2
C049494,4,26,6
C049495,22,0,3
C049496,2,0,1
C049497,6,5,2
C049498,0,3,1
C049499,13,6,5
C049500,17,2,5
C049501,7,9,3
C049502,11,17,6
C049503,7,0,1
C049504,6,0,1
C049505,11,6,6
C049506,7,4,4
C049507,15,5,4
C049508,4,9,3
C049509,1,11,4
C049510,15,7,5
C049511,14,10,4
C049512,22,4,6
C049513,8,17,5
C049514,6,13,4
C049515,4,10,3
C049516,0,6,1
C049517,0,10,2
C049518,0,12,3
C049519,0,7,1
C049520,4,1,2
C049521,10,7,6
C049522,0,21,3
C049523,18,22,6
C049524,6,8,2
C049525,5,0,1
C049526,4,2,2
C049527,6,1,2
C049528,7,0,1
C049529,0,17,3
C049530,3,8,3
C049531,24,6,5
C049532,1,0,1
C049533,8,23,6
C049534,4,4,4
C049535,15,17,6
C049536,7,5,2
C049537,5,8,2
C049538,10,0,2
C049539,3,8,3
C049540,7,4,2
C049541,0,7,2
C049542,0,11,2
C049543,14,14,6
C049544,2,6,2
C049545,12,12,6
C049546,0,6,2
C049547,3,24,6
C049548,19,11,6
C049549,7,18,6
C049550,0,2,1
C049551,15,11,5
C049552,8,16,4
C049553,10,0,2
C049554,0,4,1
C049555,6,17,5
C049556,9,4,4
C049557,0,20,3
C049558,4,0,3
C049559,4,0,1
C049560,0,4,1
C049561,10,1,3
C049562,7,12,5
C049563,3,2,2
C049564,0,5,1
C049565,4,1,3
C049566,15,6,4
C049567,18,7,6
C049568,6,0,1
C049569,29,7,6
C049570,5,4,2
C049571,6,9,4
C049572,14,5,4
C049573,7,6,3
C049574,4,4,2
C049575,10,1,3
C049576,1,0,1
C049577,4,1,2
C049578,0,23,3
C049579,13,9,5
C049580,0,23,4
C049581,5,22,6
C049582,18,15,6
C049583,6,6,3
C049584,12,14,5
C049585,12,0,2
C049586,12,14,6
C049587,16,7,4
C049588,10,5,5
C049589,8,7,3
C049590,6,9,3
C049591,6,17,6
C049592,8,6,4
C049593,10,17,6
C049594,16,14,5
C049595,14,9,6
C049596,7,8,5
C049597,26,11,6
C049598,6,2,3
C049599,0,5,2
C049600,5,1,2
C049601,15,6,3
C049602,1,17,4
C049603,1,20,4
C049604,12,3,5
C049605,7,0,1
C049606,4,0,2
C049607,0,9,2
C049608,20,9,6
C049609,0,3,1
C049610,7,2,2
C049611,25,4,5
C049612,5,9,3
C049613,12,17,5
C049614,23,17,6
C049615,0,7,1
C049616,3,4,3
C049617,9,11,6
C049618,4,19,5
C049619,0,17,4
C049620,0,15,3
C049621,5,5,2
C049622,13,6,5
C049623,8,10,3
C049624,8,24,6
C049625,13,13,6
C049626,14,0,3
C049627,24,9,6
C049628,11,14,6
C049629,0,12,3
C049630,9,13,6
C049631,0,12,3
C049632,22,0,3
C049633,0,4,1
C049634,1,10,4
C049635,8,19,4
C049636,0,6,2
C049637,6,14,4
C049638,10,12,4
C049639,1,8,3
C049640,13,0,2
C049641,12,6,3
C049642,4,5,2
C049643,9,21,6
C049644,8,13,3
C049645,0,3,1
C049646,8,14,5
C049647,13,12,4
C049648,6,18,4
C049649,8,16,4
C049650,0,8,2
C049651,18,8,6
C049652,0,8,2
C049653,6,10,3
C049654,0,3,2
C049655,3,0,1
C049656,11,11,5
C049657,0,13,3
C049658,7,12,3
C049659,6,8,5
C049660,2,13,4
C049661,10,15,6
C049662,0,9,2
C049663,6,4,3
C049664,11,17,6
C049665,12,10,6
C049666,0,1,1
C049667,3,3,2
C049668,0,7,1
C049669,5,2,3
C049670,1,11,4
C049671,5,3,2
C049672,15,10,5
C049673,1,0,1
C049674,0,13,3
C049675,3,4,2
C049676,1,1,2
C049677,15,3,3
C049678,10,15,6
C049679,3,11,3
C049680,17,19,6
C049681,13,10,5
C049682,7,0,1
C049683,0,5,1
C049684,7,8,2
C049685,17,12,5
C049686,17,0,3
C049687,10,22,6
C049688,2,6,2
C049689,10,0,2
C049690,0,4,1
C049691,16,8,5
C049692,6,22,5
C049693,3,8,2
C049694,2,3,3
C049695,0,10,2
C049696,14,11,6
C049697,0,11,2
C049698,8,6,3
C049699,16,13,6
C049700,6,13,3
C049701,3,0,2
C049702,9,17,5
C049703,13,2,3
C049704,2,8,2
C049705,6,0,1
C049706,11,0,2
C049707,0,2,1
C049708,5,0,2
C049709,0,7,1
C049710,14,12,6
C049711,6,0,1
C049712,0,2,1
C049713,16,7,5
C049714,18,0,5
C049715,18,11,5
C049716,26,3,6
C049717,8,13,5
C049718,13,8,5
C049719,0,7,1
C049720,13,9,5
C049721,5,4,3
C049722,2,16,3
C049723,1,26,6
C049724,3,10,4
C049725,3,21,5
C049726,6,1,2
C049727,24,0,4
C049728,15,20,6
C049729,7,18,5
C049730,10,6,5
C049731,0,16,3
C049732,5,2,2
C049733,7,0,1
C049734,12,12,5
C049735,7,0,2
C049736,0,16,3
C049737,15,1,6
C049738,20,0,3
C049739,5,8,2
C049740,0,23,3
C049741,5,1,2
C049742,14,15,5
C049743,0,17,4
C049744,0,7,1
C049745,3,16,4
C049746,16,6,4
C049747,6,6,2
C049748,2,13,4
C049749,0,8,2
C049750,2,5,3
C049751,19,13,6
C049752,0,18,3
C049753,18,17,6
C049754,5,0,1
C049755,20,3,6
C049756,13,3,4
C049757,9,8,5
C049758,12,14,5
C049759,4,6,2
C049760,0,4,1
C049761,1,0,1
C049762,7,0,2
C049763,7,0,1
C049764,5,0,2
C049765,15,7,3
C049766,15,1,5
C049767,12,19,5
C049768,10,17,5
C049769,2,7,2
C049770,0,13,2
C049771,10,14,5
C049772,10,11,4
C049773,2,4,2
C049774,15,6,5
C049775,12,22,6
C049776,8,14,4
C049777,0,15,3
C049778,10,12,5
C049779,8,23,6
C049780,9,18,5
C049781,13,6,4
C049782,2,0,1
C049783,0,6,1
C049784,1,8,3
C049785,0,9,2
C049786,9,6,4
C049787,18,0,3
C049788,0,5,2
C049789,10,5,3
C049790,12,7,4
C049791,12,5,5
C049792,4,7,2
C049793,8,9,3
C049794,0,5,2
C049795,12,15,6
C049796,21,13,5
C049797,7,4,5
C049798,26,9,6
C049799,14,19,5
C049800,0,4,1
C049801,7,0,1
C049802,8,5,5
C049803,0,7,1
C049804,16,12,5
C049805,9,11,4
C049806,1,0,1
C049807,1,8,3
C049808,0,4,1
C049809,4,5,3
C049810,8,0,2
C049811,0,6,1
C049812,20,0,3
C049813,5,12,5
C049814,1,0,1
C049815,11,4,5
C049816,8,7,2
C049817,18,4,6
C049818,3,9,4
C049819,22,13,6
C049820,15,9,6
C049821,6,0,1
C049822,0,16,4
C049823,7,0,1
C049824,8,9,6
C049825,36,0,6
C049826,0,8,1
C049827,3,6,3
C049828,0,24,3
C049829,0,1,1
C049830,6,3,2
C049831,5,7,3
C049832,2,6,2
C049833,13,17,6
C049834,5,16,6
C049835,8,13,4
C049836,14,8,4
C049837,15,9,5
C049838,1,13,4
C049839,18,5,6
C049840,16,6,6
C049841,2,8,3
C049842,5,14,4
C049843,7,1,3
C049844,13,11,6
C049845,0,8,1
C049846,11,8,4
C049847,7,0,1
C049848,20,1,6
C049849,3,0,1
C049850,0,7,2
C049851,6,2,2
C049852,7,17,6
C049853,14,10,5
C049854,1,2,2
C049855,7,0,1
C049856,0,8,1
C049857,13,6,4
C049858,0,7,1
C049859,5,23,5
C049860,19,3,4
C049861,3,11,4
C049862,9,1,3
C049863,7,3,2
C049864,1,26,5
C049865,14,9,5
C049866,15,7,6
C049867,8,3,2
C049868,2,3,2
C049869,0,13,2
C049870,6,0,2
C049871,0,17,5
C049872,16,14,4
C049873,0,16,4
C049874,0,14,3
C049875,0,15,4
C049876,2,0,2
C049877,1,0,1
C049878,8,20,6
C049879,15,15,6
C049880,1,16,4
C049881,0,8,2
C049882,0,13,2
C049883,22,11,6
C049884,13,0,2
C049885,0,7,1
C049886,24,8,6
C049887,0,7,1
C049888,9,15,5
C049889,0,19,3
C049890,0,12,2
C049891,12,1,5
C049892,9,9,5
C049893,2,9,3
C049894,14,7,3
C049895,3,22,4
C049896,4,25,6
C049897,7,0,2
C049898,13,7,3
C049899,20,11,6
C049900,0,14,2
C049901,11,8,4
C049902,18,9,6
C049903,18,4,4
C049904,7,4,3
C049905,7,17,4
C049906,6,7,2
C049907,7,17,5
C049908,10,7,4
C049909,16,15,6
C049910,3,0,1
C049911,8,18,5
C049912,6,4,2
C049913,0,7,1
C049914,3,0,1
C049915,0,4,1
C049916,12,10,5
C049917,13,8,4
C049918,8,4,2
C049919,6,6,4
C049920,15,6,4
C049921,10,16,4
C049922,0,8,1
C049923,7,20,6
C049924,9,6,3
C049925,8,15,4
C049926,13,0,2
C049927,1,15,4
C049928,22,3,5
C049929,12,22,5
C049930,8,13,4
C049931,14,16,6
C049932,5,16,4
C049933,18,8,6
C049934,8,4,4
C049935,8,6,3
C049936,16,8,6
C049937,1,18,4
C049938,0,12,3
C049939,0,3,1
C049940,8,8,5
C049941,16,5,4
C049942,14,10,6
C049943,3,22,6
C049944,0,1,1
C049945,5,14,3
C049946,12,9,5
C049947,6,0,3
C049948,9,7,4
C049949,14,6,5
C049950,17,8,5
C049951,5,0,1
C049952,8,10,4
C049953,6,19,5
C049954,9,10,5
C049955,8,12,5
C049956,19,0,4
C049957,4,0,1
C049958,8,8,5
C049959,9,2,3
C049960,4,12,3
C049961,0,11,2
C049962,15,15,5
C049963,23,6,6
C049964,14,1,4
C049965,5,7,3
C049966,20,6,4
C049967,21,6,5
C049968,8,5,3
C049969,3,0,1
C049970,12,16,5
C049971,13,2,4
C049972,14,13,5
C049973,28,2,6
C049974,0,7,2
C049975,6,17,6
C049976,12,16,5
C049977,9,8,4
C049978,18,0,3
C049979,6,3,2
C049980,8,8,3
C049981,5,22,5
C049982,12,13,6
C049983,3,15,4
C049984,7,0,2
C049985,5,0,1
C049986,20,0,4
C049987,12,0,2
C049988,12,9,4
C049989,0,1,1
C049990,4,7,3
C049991,0,26,4
C049992,9,0,2
C049993,18,6,6
C049994,6,16,5
C049995,4,0,1
C049996,9,15,5
C049997,5,0,1
C049998,0,18,3
C049999,16,4,4
C050000,4,6,3
C050001,1,7,2
C050002,5,3,5
C050003,14,9,5
C050004,15,16,6
C050005,8,1,3
C050006,12,6,5
C050007,11,1,4
C050008,8,10,5
C050009,1,1,2
C050010,1,6,2
C050011,1,9,3
C050012,4,12,5
C050013,17,4,5
C050014,0,1,1
C050015,5,5,3
C050016,0,10,2
C050017,5,16,5
C050018,2,0,1
C050019,6,0,1
C050020,3,0,1
C050021,17,0,3
C050022,13,11,5
C050023,11,6,5
C050024,6,2,3
C050025,5,14,3
C050026,13,7,3
C050027,9,13,5
C050028,3,3,3
C050029,12,0,3
C050030,18,6,5
C050031,9,1,4
C050032,19,0,4
C050033,8,6,3
C050034,6,4,2
C050035,19,10,6
C050036,0,2,1
C050037,1,22,5
C050038,0,6,2
C050039,17,7,5
C050040,2,13,4
C050041,9,6,3
C050042,9,0,2
C050043,7,20,6
C050044,0,15,2
C050045,1,6,3
C050046,1,0,1
C050047,7,18,5
C050048,4,6,2
C050049,1,5,2
C050050,15,0,3
C050051,15,10,5
C050052,17,13,6
C050053,4,12,5
C050054,4,8,2
C050055,4,4,3
C050056,0,8,1
C050057,6,16,3
C050058,0,13,4
C050059,9,11,5
C050060,10,14,6
C050061,15,13,6
C050062,6,14,4
C050063,5,0,1
C050064,23,11,6
C050065,20,8,6
C050066,6,0,1
C050067,20,5,5
C050068,8,2,3
C050069,10,11,5
C050070,8,0,1
C050071,0,4,2
C050072,8,3,3
C050073,0,2,1
C050074,5,15,4
C050075,18,4,5
C050076,14,3,4
C050077,0,6,1
C050078,4,12,5
C050079,0,8,1
C050080,8,9,4
C050081,2,2,2
C050082,2,18,5
C050083,0,9,2
C050084,3,0,1
C050085,4,0,1
C050086,4,13,4
C050087,0,8,2
C050088,5,6,2
C050089,1,11,4
C050090,32,1,6
C050091,10,9,4
C050092,3,17,4
C050093,21,8,6
C050094,6,5,5
C050095,0,8,2
C050096,8,6,3
C050097,0,13,3
C050098,7,8,6
C050099,13,12,6
C050100,4,10,4
C050101,8,27,6
C050102,18,4,4
C050103,4,0,1
C050104,8,0,1
C050105,22,0,5
C050106,14,9,6
C050107,19,6,6
C050108,15,3,5
C050109,20,7,6
C050110,11,12,5
C050111,0,6,1
C050112,6,19,6
C050113,17,8,4
C050114,16,12,6
C050115,8,17,6
C050116,4,0,1
C050117,0,30,5
C050118,0,8,2
C050119,0,14,2
C050120,4,0,1
C050121,8,0,1
C050122,6,20,5
C050123,5,22,6
C050124,0,7,2
C050125,3,10,3
C050126,11,11,5
C050127,9,17,6
C050128,5,13,4
C050129,19,3,4
C050130,0,7,1
C050131,1,5,2
C050132,7,0,1
C050133,0,16,3
C050134,0,9,2
C050135,18,7,5
C050136,7,0,1
C050137,6,14,6
C050138,3,4,2
C050139,1,35,6
C050140,0,8,2
C050141,4,2,2
C050142,13,11,6
C050143,7,8,4
C050144,5,6,3
C050145,8,22,6
C050146,10,25,6
C050147,4,0,1
C050148,13,19,6
C050149,20,12,6
C050150,13,1,3
C050151,2,0,1
C050152,22,0,6
C050153,5,13,3
C050154,0,5,1
C050155,8,19,6
C050156,0,12,3
C050157,8,0,2
C050158,9,8,3
C050159,14,8,4
C050160,6,12,5
C050161,6,4,3
C050162,7,3,2
C050163,23,4,6
C050164,29,0,5
C050165,13,0,3
C050166,3,0,1
C050167,2,3,2
C050168,4,0,1
C050169,0,3,1
C050170,13,5,5
C050171,4,5,2
C050172,10,0,2
C050173,0,2,1
C050174,0,2,1
C050175,12,5,4
C050176,8,0,3
C050177,16,12,5
C050178,5,7,3
C050179,5,1,3
C050180,22,8,6
C050181,18,10,6
C050182,18,9,6
C050183,8,0,2
C050184,14,9,5
C050185,10,0,2
C050186,10,13,4
C050187,12,9,5
C050188,2,6,2
C050189,16,14,6
C050190,0,3,1
C050191,10,0,2
C050192,0,8,1
C050193,0,10,2
C050194,2,11,5
C050195,6,8,2
C050196,13,14,6
C050197,1,2,2
C050198,6,7,2
C050199,12,7,4
C050200,1,0,1
C050201,0,2,1
C050202,13,6,4
C050203,3,8,3
C050204,2,4,3
C050205,0,15,4
C050206,2,0,1
C050207,6,13,4
C050208,14,5,3
C050209,13,8,5
C050210,3,4,2
C050211,11,10,4
C050212,0,5,2
C050213,5,8,4
C050214,4,0,1
C050215,2,7,3
C050216,9,10,4
C050217,0,29,5
C050218,9,24,6
C050219,0,6,3
C050220,3,14,5
C050221,8,5,3
C050222,12,0,2
C050223,0,16,3
C050224,14,5,5
C050225,0,25,6
C050226,5,6,2
C050227,12,3,5
C050228,8,2,2
C050229,0,1,1
C050230,19,11,6
C050231,5,26,6
C050232,10,9,5
C050233,0,1,1
C050234,5,11,5
C050235,0,17,3
C050236,0,11,3
C050237,11,2,4
C050238,7,8,3
C050239,11,2,4
C050240,6,5,3
C050241,20,6,4
C050242,13,4,4
C050243,11,3,4
C050244,14,11,4
C050245,1,4,3
C050246,19,0,3
C050247,0,1,1
C050248,16,15,6
C050249,2,12,3
C050250,7,0,1
C050251,11,0,3
C050252,7,8,4
C050253,8,5,2
C050254,7,22,6
C050255,0,16,3
C050256,0,5,1
C050257,10,8,4
C050258,0,8,1
C050259,0,5,1
C050260,13,5,5
C050261,1,4,2
C050262,6,13,4
C050263,29,8,6
C050264,10,13,4
C050265,4,0,1
C050266,5,8,3
C050267,9,3,3
C050268,16,12,6
C050269,8,15,3
C050270,0,3,1
C050271,2,4,2
C050272,0,15,3
C050273,7,8,2
C050274,0,10,4
C050275,0,1,1
C050276,2,0,1
C050277,14,7,5
C050278,3,16,6
C050279,11,4,4
C050280,14,5,3
C050281,7,12,3
C050282,0,20,6
C050283,0,1,1
C050284,2,9,4
C050285,12,4,3
C050286,21,7,5
C050287,12,6,5
C050288,0,8,2
C050289,9,0,2
C050290,0,2,1
C050291,24,14,6
C050292,13,6,5
C050293,4,4,2
C050294,7,8,2
C050295,2,30,5
C050296,0,11,4
C050297,15,7,5
C050298,8,0,2
C050299,6,8,2
C050300,14,25,6
C050301,8,6,3
C050302,13,8,4
C050303,8,20,5
C050304,10,15,6
C050305,0,10,2
C050306,7,6,3
C050307,9,0,2
C050308,0,4,1
C050309,0,1,1
C050310,3,9,3
C050311,6,7,3
C050312,0,7,1
C050313,10,13,6
C050314,9,5,3
C050315,15,0,3
C050316,9,0,2
C050317,12,13,6
C050318,6,26,6
C050319,4,12,5
C050320,20,6,5
C050321,12,0,2
C050322,5,9,4
C050323,7,5,3
C050324,12,14,5
C050325,17,8,6
C050326,13,8,6
C050327,14,3,3
C050328,5,5,2
C050329,0,9,2
C050330,11,6,5
C050331,1,0,1
C050332,0,8,3
C050333,7,2,5
C050334,3,4,2
C050335,9,8,3
C050336,0,21,4
C050337,13,7,5
C050338,1,3,2
C050339,9,7,3
C050340,8,0,1
C050341,5,12,3
C050342,18,4,4
C050343,7,25,6
C050344,9,12,4
C050345,0,9,2
C050346,18,7,6
C050347,2,10,5
C050348,10,11,4
C050349,8,12,4
C050350,0,8,2
C050351,13,7,3
C050352,5,0,1
C050353,6,14,3
C050354,0,11,3
C050355,25,1,5
C050356,10,5,4
C050357,6,7,4
C050358,6,7,3
C050359,6,12,5
C050360,17,1,5
C050361,0,8,1
C050362,5,7,3
C050363,4,8,2
C050364,0,16,3
C050365,17,6,4
C050366,2,0,1
C050367,9,6,3
C050368,17,9,5
C050369,14,8,4
C050370,8,15,4
C050371,13,0,2
C050372,11,14,4
C050373,5,13,3
C050374,2,9,3
C050375,10,12,5
C050376,26,6,6
C050377,3,10,5
C050378,3,0,1
C050379,0,13,2
C050380,8,4,2
C050381,15,16,5
C050382,18,3,4
C050383,9,4,3
C050384,13,14,5
C050385,18,6,6
C050386,2,3,3
C050387,6,0,3
C050388,0,3,1
C050389,22,7,5
C050390,0,8,1
C050391,13,0,2
C050392,6,0,1
C050393,11,0,3
C050394,24,1,6
C050395,0,8,1
C050396,4,13,6
C050397,34,5,6
C050398,7,23,6
C050399,7,0,2
C050400,4,12,4
C050401,21,7,4
C050402,4,0,1
C050403,0,7,1
C050404,14,0,4
C050405,22,9,6
C050406,8,22,6
C050407,10,6,3
C050408,7,0,1
C050409,2,8,2
C050410,16,3,6
C050411,35,0,6
C050412,7,15,5
C050413,8,0,1
C050414,10,5,5
C050415,6,12,3
C050416,0,5,1
C050417,5,1,2
C050418,7,4,2
C050419,4,7,3
C050420,0,14,4
C050421,21,5,5
C050422,0,4,1
C050423,10,9,5
C050424,10,9,4
C050425,14,14,5
C050426,9,1,4
C050427,14,12,6
C050428,0,2,1
C050429,14,2,4
C050430,0,6,1
C050431,8,0,1
C050432,11,14,5
C050433,11,16,6
C050434,7,8,3
C050435,12,2,4
C050436,8,8,2
C050437,2,10,3
C050438,8,0,2
C050439,10,14,6
C050440,9,3,3
C050441,0,9,2
C050442,6,19,6
C050443,4,3,2
C050444,5,23,6
C050445,11,17,5
C050446,0,14,2
C050447,14,0,3
C050448,16,3,4
C050449,17,3,4
C050450,7,17,6
C050451,26,7,6
C050452,14,6,5
C050453,10,10,6
C050454,12,4,4
C050455,7,9,6
C050456,0,2,1
C050457,0,7,1
C050458,2,18,4
C050459,6,1,2
C050460,16,9,5
C050461,0,2,1
C050462,8,19,5
C050463,14,10,5
C050464,5,13,5
C050465,12,3,4
C050466,0,16,2
C050467,4,3,3
C050468,10,12,5
C050469,15,0,4
C050470,0,6,1
C050471,5,4,2
C050472,14,0,3
C050473,9,1,4
C050474,1,0,1
C050475,2,18,4
C050476,7,0,1
C050477,8,0,1
C050478,0,1,1
C050479,17,3,5
C050480,0,7,2
C050481,8,0,2
C050482,4,9,4
C050483,7,1,4
C050484,3,9,4
C050485,10,0,2
C050486,16,11,5
C050487,11,6,4
C050488,12,8,3
C050489,7,0,2
C050490,12,2,4
C050491,19,3,6
C050492,0,28,5
C050493,12,5,5
C050494,12,3,4
C050495,5,0,2
C050496,9,0,2
C050497,6,2,4
C050498,5,3,2
C050499,18,8,4
C050500,7,5,3
C050501,0,4,1
C050502,16,0,3
C050503,11,11,5
C050504,22,3,6
C050505,0,21,4
C050506,16,7,5
C050507,9,14,4
C050508,18,7,5
C050509,0,2,2
C050510,17,9,6
C050511,3,12,3
C050512,13,16,6
C050513,8,0,1
C050514,2,13,3
C050515,0,6,2
C050516,9,5,3
C050517,21,4,5
C050518,8,20,4
C050519,31,6,6
C050520,16,10,5
C050521,11,8,4
C050522,15,2,3
C050523,7,6,2
C050524,19,3,4
C050525,6,0,1
C050526,0,25,5
C050527,12,15,6
C050528,20,0,4
C050529,5,10,4
C050530,18,12,5
C050531,6,23,5
C050532,5,2,3
C050533,0,16,3
C050534,4,14,4
C050535,14,7,6
C050536,8,7,5
C050537,0,5,1
C050538,1,8,3
C050539,16,0,5
C050540,0,13,3
C050541,0,20,3
C050542,3,0,1
C050543,0,6,2
C050544,13,4,4
C050545,16,15,6
C050546,17,9,6
C050547,0,25,6
C050548,14,0,3
C050549,8,1,2
C050550,0,11,3
C050551,1,7,3
C050552,16,14,6
C050553,0,6,2
C050554,6,0,2
C050555,13,15,5
C050556,10,4,6
C050557,23,13,6
C050558,22,7,6
C050559,0,7,1
C050560,23,0,4
C050561,6,16,5
C050562,3,12,3
C050563,4,5,3
C050564,20,3,5
C050565,17,3,6
C050566,11,12,6
C050567,12,0,2
C050568,0,8,1
C050569,16,14,6
C050570,11,11,5
C050571,4,0,1
C050572,5,0,1
C050573,10,19,5
C050574,6,6,3
C050575,11,8,5
C050576,5,12,5
C050577,0,16,4
C050578,8,0,1
C050579,12,0,2
C050580,21,12,6
C050581,11,21,6
C050582,0,13,2
C050583,5,0,1
C050584,9,9,5
C050585,8,20,6
C050586,16,14,5
C050587,18,6,4
C050588,11,14,5
C050589,13,0,2
C050590,3,0,1
C050591,16,5,5
C050592,0,15,4
C050593,0,6,1
C050594,4,10,5
C050595,12,0,3
C050596,1,15,3
C050597,4,16,5
C050598,0,8,1
C050599,17,9,6
C050600,14,11,6
C050601,2,12,4
C050602,9,17,6
C050603,12,9,4
C050604,15,9,5
C050605,19,7,5
C050606,12,0,2
C050607,0,5,1
C050608,5,10,4
C050609,4,4,3
C050610,0,1,1
C050611,2,6,2
C050612,7,13,5
C050613,20,2,4
C050614,17,7,5
C050615,12,1,4
C050616,1,0,1
C050617,3,0,1
C050618,1,17,6
C050619,0,2,1
C050620,2,8,2
C050621,0,12,3
C050622,0,4,1
C050623,10,3,4
C050624,13,12,6
C050625,9,20,5
C050626,14,9,5
C050627,2,13,5
C050628,9,5,3
C050629,9,7,3
C050630,20,8,6
C050631,9,8,5
C050632,0,2,1
C050633,7,2,2
C050634,17,1,5
C050635,10,10,5
C050636,13,11,5
C050637,0,13,2
C050638,1,0,1
C050639,0,17,3
C050640,11,14,5
C050641,9,7,5
C050642,8,14,5
C050643,4,5,3
C050644,3,8,2
C050645,7,10,3
C050646,6,2,2
C050647,0,22,4
C050648,9,8,3
C050649,0,5,1
C050650,12,14,5
C050651,11,9,4
C050652,8,4,3
C050653,10,9,4
C050654,2,12,3
C050655,29,12,6
C050656,3,0,1
C050657,0,5,2
C050658,5,11,3
C050659,13,6,5
C050660,8,8,2
C050661,0,23,3
C050662,0,1,1
C050663,0,6,1
C050664,7,0,2
C050665,8,25,6
C050666,12,0,2
C050667,0,8,1
C050668,0,6,1
C050669,7,12,5
C050670,17,9,6
C050671,14,0,4
C050672,16,14,6
C050673,5,17,4
C050674,8,2,2
C050675,3,10,5
C050676,4,3,3
C050677,4,6,2
C050678,1,8,3
C050679,2,15,6
C050680,13,21,6
C050681,0,13,3
C050682,0,17,4
C050683,0,8,1
C050684,6,1,2
C050685,0,6,2
C050686,8,22,4
C050687,16,7,6
C050688,12,1,4
C050689,16,10,6
C050690,5,9,5
C050691,20,2,5
C050692,9,1,4
C050693,0,8,1
C050694,0,10,3
C050695,4,0,1
C050696,13,16,4
C050697,21,11,6
C050698,12,7,4
C050699,14,6,4
C050700,2,10,3
C050701,14,4,5
C050702,0,8,2
C050703,0,8,1
C050704,0,15,4
C050705,20,0,6
C050706,5,0,1
C050707,19,0,3
C050708,6,0,1
C050709,17,7,5
C050710,2,8,3
C050711,13,1,3
C050712,0,6,1
C050713,2,1,2
C050714,1,10,4
C050715,14,8,3
C050716,6,0,2
C050717,2,25,6
C050718,8,21,6
C050719,2,8,2
C050720,7,6,3
C050721,18,11,6
C050722,14,3,3
C050723,10,12,5
C050724,13,4,3
C050725,0,7,1
C050726,15,10,6
C050727,22,12,6
C050728,5,0,1
C050729,12,11,5
C050730,0,10,2
C050731,9,19,5
C050732,12,0,2
C050733,8,8,3
C050734,8,6,2
C050735,10,6,3
C050736,6,14,6
C050737,11,0,2
C050738,0,3,2
C050739,15,0,3
C050740,8,7,3
C050741,12,5,3
C050742,8,8,5
C050743,9,4,3
C050744,7,19,6
C050745,11,7,5
C050746,6,10,4
C050747,3,17,4
C050748,16,6,5
C050749,8,20,6
C050750,19,4,5
C050751,14,11,4
C050752,6,0,1
C050753,17,19,6
C050754,13,3,4
C050755,2,8,3
C050756,0,7,2
C050757,17,4,5
C050758,3,14,4
C050759,3,7,2
C050760,3,4,2
C050761,0,2,1
C050762,0,8,1
C050763,0,2,1
C050764,0,4,1
C050765,8,17,6
C050766,7,7,2
C050767,8,3,2
C050768,10,19,5
C050769,21,0,4
C050770,8,0,1
C050771,4,12,3
C050772,7,9,3
C050773,10,0,2
C050774,0,5,1
C050775,23,14,5
C050776,8,11,4
C050777,7,9,3
C050778,14,1,3
C050779,8,14,3
C050780,15,10,5
C050781,6,0,1
C050782,5,0,1
C050783,11,0,3
C050784,6,20,6
C050785,6,13,5
C050786,13,7,3
C050787,2,0,1
C050788,16,0,2
C050789,3,5,2
C050790,8,17,5
C050791,16,6,6
C050792,9,2,3
C050793,12,18,6
C050794,10,11,4
C050795,0,13,2
C050796,9,8,5
C050797,1,11,4
C050798,3,0,1
C050799,5,2,2
C050800,10,7,3
C050801,10,6,5
C050802,0,5,2
C050803,14,17,6
C050804,12,15,5
C050805,18,14,6
C050806,2,5,3
C050807,26,4,5
C050808,2,0,1
C050809,3,14,5
C050810,22,4,6
C050811,16,6,4
C050812,6,11,4
C050813,20,5,5
C050814,18,7,5
C050815,8,3,4
C050816,13,17,5
C050817,5,0,1
C050818,12,1,4
C050819,4,0,1
C050820,12,0,3
C050821,13,8,5
C050822,0,15,2
C050823,10,21,5
C050824,7,0,1
C050825,7,13,5
C050826,0,11,2
C050827,17,12,6
C050828,14,3,5
C050829,0,4,1
C050830,0,8,1
C050831,23,1,5
C050832,13,7,5
C050833,14,0,3
C050834,4,11,4
C050835,4,14,3
C050836,6,6,3
C050837,0,5,1
C050838,2,5,3
C050839,0,8,1
C050840,12,8,4
C050841,7,0,1
C050842,0,7,1
C050843,5,0,1
C050844,0,7,2
C050845,7,24,6
C050846,16,4,4
C050847,3,9,3
C050848,10,2,3
